tweet_id,author_id,text,created_at,response_tweet_id
13596,118839,"@Uber_Support had a problem with my food on uber eats tonight, called the restaurant, and they said they don't deal with it, has to be you?",Wed Nov 01 00:08:41 +0000 2017,13594
13598,118840,"@115873 ! Fix yo damn algorithms!
 This can’t be right... https://t.co/F9rEqmW1rV",Wed Nov 01 01:03:51 +0000 2017,13597
13601,118841,Hey @AskLyft and @Uber_Support your drivers are absolutely terrible around cyclists and pedestrians - plz provide training! #vulnerable,Wed Nov 01 01:05:13 +0000 2017,"13599,13603"
13958,118937,@116273 needs to get on @115877 ASAP!!!!! I want a chicken gumbo 😫😫,Wed Nov 01 01:24:07 +0000 2017,13957
13960,118938,@115873 First from 2 destination rides to 6 but now back to 2 again? And during rush hour I can't even use that? What are you doing Uber??,Wed Nov 01 01:12:44 +0000 2017,13959
13962,118939,@115877 never got my food from Travis.  Absolute bullshit.  Never ordering again.,Wed Nov 01 01:20:45 +0000 2017,13961
13964,118940,@Uber_Support Gave him a $20 bill to cash tip him and he drove off without giving change,Wed Nov 01 02:28:30 +0000 2017,13966
13967,118940,@Uber_Support Thought I made it explicit. Paid twice for my trip . Dude took off with my cash . No more cash tips . Your drivers lose,Wed Nov 01 02:43:54 +0000 2017,13968
13965,118940,@115873? It advertised as $12 and some change . It charged $17 and change ... What’s with that?,Wed Nov 01 00:57:48 +0000 2017,13963
13971,118941,@Uber_Support My boyfriend doesn’t refer anyone . He automatically gets them applied to his account .....,Wed Nov 01 05:07:28 +0000 2017,13973
13972,118941,@Uber_Support why do I never receive promos !!!!!!!!,Wed Nov 01 00:48:00 +0000 2017,13970
13975,118942,I’m sick of fuckin Uber they still have yet to credit my account like the fuck they said and this ain’t the first time @115873,Wed Nov 01 01:19:05 +0000 2017,13974
13977,118943,I need @115877 but for trick or treating,Wed Nov 01 01:15:34 +0000 2017,13976
13979,118944,"@Uber_Support Hey - your greenlight rep at Metairie @115714 store had me waiting almost an hour only to not be available. No decal, no information.",Wed Nov 01 22:27:19 +0000 2017,"13981,13982"
13980,118944,Q: Is an @115877 car decal needed to start delivering / earning?,Wed Nov 01 01:09:13 +0000 2017,13978
13984,118945,@Uber_Support How can I get a refund for food that I don't like?,Wed Nov 01 01:16:29 +0000 2017,13983
13986,118946,UBER EATS IS THE WORST. DO NOT USE. @Uber_Support #UBER,Wed Nov 01 01:08:57 +0000 2017,13985
13988,118947,@118948 SO DID UBEREATS,Wed Nov 01 01:16:41 +0000 2017,13987
14339,119057,Sometimes I can’t tell if my @115873 app is messing up or if my driver likes to make me wait longer by doing donuts on the way to get me,Wed Nov 01 01:31:40 +0000 2017,14338
14341,119058,"@Uber_Support is there a way to see what my original “trip request” was?  Not map of the actual ride on receipt, but the Original Request?",Wed Nov 01 01:46:01 +0000 2017,14340
14343,119059,@Uber_Support I want to change my number,Wed Nov 01 01:45:31 +0000 2017,14342
14345,119060,@115873 You need to vet your drivers its criminal.,Wed Nov 01 01:33:05 +0000 2017,14344
14347,119061,@Uber_Support Why I am being charged $5? I put the correct address and the driver got mixed up. Now I get the cancellation charge?,Wed Nov 01 01:35:45 +0000 2017,14346
14349,119062,@115873 @Uber_Support account-shubz Dharewa. Driver has CNG kit n I am not able to load my luggage. I am cancelling then u r charging. Unfair😒,Wed Nov 01 02:22:42 +0000 2017,14348
14351,119063,@Uber_Support my joining discount was not applied to my first order. Also how do I find my personal code?,Wed Nov 01 01:28:03 +0000 2017,14350
14353,119064,@Uber_Support Over 90 minutes with no response to missing items with my eats delivery.  Do you even have support? I feel like the name lies,Wed Nov 01 01:27:40 +0000 2017,"14352,14354"
14356,119065,@115877 What the hell kind of service are you running? Surely you shouldn’t accept an order if there are no riders available? 1 hr wait https://t.co/gsNAiYfwR1,Wed Nov 01 01:25:31 +0000 2017,14355
14635,119136,.@Uber_Support Its been 6 days you guys promised to give me the Uber Credits.. But I can't see any credits in my Account ..plzz see to it,Fri Dec 01 15:19:09 +0000 2017,14634
14873,119220,@Uber_Support please read my DM for i need to get up and running as fast a possible. Thank you,Wed Nov 01 02:04:23 +0000 2017,14872
14875,119221,"@115877 before he finally delivered my food, cold, of course, ffs",Wed Nov 01 02:04:30 +0000 2017,14874
14881,119222,@Uber_Support I just did thanks,Wed Nov 01 03:01:41 +0000 2017,14883
14884,119222,@Uber_Support Yes and they were absolutely NO help.That is why I came to twitter! U said u are here to help and yet keep passing the buck. No CS loyalty,Wed Nov 01 04:15:14 +0000 2017,14885
14882,119222,@Uber_Support Ur in app support refuses to acknowledge promise made by phone CS rep for refund. U used to have stellar CS. Now the worst.,Wed Nov 01 02:00:50 +0000 2017,14880
14887,119223,My @115873 cancelled because he got lost in the parking lot somehow. Too cold for this tonight,Wed Nov 01 02:50:08 +0000 2017,14886
14889,119224,Can't request an address at a mall anymore so i have to call every driver to meet me at the other side or walk. Will there be a fix? @115873,Wed Nov 01 01:52:08 +0000 2017,14888
12628,118528,@Uber_Support I did about 30 minutes ago. Have not heard anything or any response. I’ll just contest through my credit card.,Wed Nov 01 02:08:52 +0000 2017,14890
14892,119225,@Uber_Support This is how u  torture drivers w this carrot on a stick this is for deliveries Only!u have to turn off rides t accomplish this https://t.co/FZoJD2YZjX,Wed Nov 01 02:00:34 +0000 2017,14891
14894,119226,@Uber_Support @AskAmex Your app is really broken. I have tried to use my $15 Amex  credit two times and it keeps charging my CC,Wed Nov 01 01:38:01 +0000 2017,14893
15266,119349,when ya uber smells like weed,Wed Nov 01 02:36:26 +0000 2017,15265
15326,119366,"@115877 @115873 So to conclude this hangry rant, the avocado on my order had browned by the time it got here from 4 blocks away after a 1 hour drive.",Wed Nov 01 02:20:24 +0000 2017,15324
15332,119367,Hey @115873 ! I have this great new idea to rebrand #uberpool. Just call it “Uber 5X” Same great trips now with five times the hassle,Wed Nov 01 02:13:39 +0000 2017,15331
15334,119368,@Uber_Support @115873 @AskLyft @115879 Your driver was thee most unprofessional driver I have ever had. DM me for details. https://t.co/RY59CxcFYq,Wed Nov 01 02:10:28 +0000 2017,"15333,15335"
15337,119369,"@115873 VERY unhappy with @115873 customer service. I've been incorrectly charged on  personal trips after attempting to use credits/points that I have on file. I've opened customer complaints but responses are unhelpful and issue not resolved, totaling over $150 of incorrect charges",Wed Nov 01 02:09:49 +0000 2017,15336
15340,119370,"@115877 It would be awesome of the Driver app didn't allow things like that, maybe prevent multiple deliveries if &gt; 2 miles apart or something.",Wed Nov 01 02:47:31 +0000 2017,15338
15344,119371,@115873 @115879 is there a way to check peak riding hours to avoid surge pricing?,Wed Nov 01 02:09:16 +0000 2017,15343
14354,119064,"@Uber_Support So just a bot or didn't actually read the tweet?  I didn't think I could be more disappointed in your ""support""",Wed Nov 01 03:03:20 +0000 2017,16126
16128,119537,"@115877 Hey there, I want like 5 sausage McMuffins. However, no restaurants show up on your app. Tryna help me out here? https://t.co/Sr2qZvJWlL",Wed Nov 01 03:08:35 +0000 2017,16127
16130,119538,@Uber_Support I did unfortunately no reply two days already,Wed Nov 01 03:09:12 +0000 2017,16129
16132,119538,@115873 Received an email for $4 off in NY  Is this valid to all five Boroughs.  Extremely unfriendly help menu wasn't able to email Uber,Mon Oct 30 15:36:35 +0000 2017,16131
16134,119539,"*taxi is 3 minutes away
15 mins later still no change
@115873",Wed Nov 01 03:05:02 +0000 2017,16133
16136,119540,@115873 I changed my cellphone number and now can not log in on my app and it won’t let me change it online! Help!!!!,Wed Nov 01 03:03:07 +0000 2017,16135
16138,119541,@115873 I better not have been charged for the trip that my driver didn’t show up for!,Wed Nov 01 03:04:45 +0000 2017,16137
16140,119542,"@Uber_Support good night, I can not change the phone number of my account",Wed Nov 01 02:58:32 +0000 2017,16139
16142,119543,@Uber_Support why is there no option to explain: “problem with cancellation fee: MY DRIVER DID NOT SPEAK A WORD OF ENGLISH!”,Wed Nov 01 02:55:28 +0000 2017,16141
16144,119544,"@Uber_Support Buying a 2nd hand car in QLD, Australia - want to know whether its been used as an Uber, how can I tell? Thanks",Wed Nov 01 02:45:21 +0000 2017,16143
16146,119545,Don't buy @115873 gift cards!!!! It's a scam!!! You use your GC# then it never shows in your account and charges your CC! #uberscam,Wed Nov 01 02:39:26 +0000 2017,16145
16149,119546,1 star ✨ to my @115873 driver who refused to take me to the @McDonalds drive thru.,Wed Nov 01 02:39:47 +0000 2017,"16150,16147,16151"
16153,119547,@115877 why doesn’t your receipt tell me how I’m paying? I placed an order but wasn’t asked how to pay &amp; your help section isn’t helpful https://t.co/TIXHWugXJq,Wed Nov 01 02:38:09 +0000 2017,16152
16155,119548,@119549 @Uber_Support Pls help,Wed Nov 01 02:37:42 +0000 2017,16154
16156,119549,@Uber_Support hi can you please help my friend @119548,Wed Nov 01 02:36:25 +0000 2017,"16155,16157"
16481,119630,@Uber_Support need to recover my account whose password I've lost. I've not added any email address.,Wed Nov 01 03:41:08 +0000 2017,16480
16483,119631,"@Uber_Support You've literally taken $50 worth from me at least for being ""late"" .... late being 2 minutes after I come outside",Wed Nov 01 04:08:40 +0000 2017,16485
16484,119631,@115873 is the fuckin shittiest app that exists. I have ordered 5 Uber's tonight and they have all ignored my trip and charged me $5. Fuck you,Wed Nov 01 03:53:34 +0000 2017,16482
16488,119632,"@115873 fuck you, I tried downloading your app and the first thing that came up was to be a driver",Wed Nov 01 03:31:22 +0000 2017,16486
16490,119633,@Uber_Support  hi I want to change my phone number but I can’t do it,Wed Nov 01 03:35:58 +0000 2017,16489
16492,119634,Hey @115873 when were you planning to inform me you were taking almost 60% of my ride?!? When did you buy my car ?!? Time to #BoycottUber https://t.co/KU8U5De9Cg,Wed Nov 01 03:33:02 +0000 2017,16491
16494,119635,@Uber_Support you wanted to charge me 9.98 usd extra because traffic was busy ($15 Uber fees for a $17 meal) I made it myself in 9 min...,Wed Nov 01 03:48:12 +0000 2017,16493
16496,119636,I’m so pissed off at @115873 right now. How the hell yall lock someone’s account while they’re at the airport trying to get a mf ride,Wed Nov 01 03:29:46 +0000 2017,16495
16498,119637,"To the @115873 driver with this plate who, while backing up, scraped my car, then told me to F off and said “im Uber!” Leaving scene= bad idea https://t.co/bOLfeGefxq",Wed Nov 01 03:26:18 +0000 2017,16497
16500,119638,"@Uber_Support 

Hi UBER, 

I can't use to login and booking for my trip, is really important to me RIDE UBER",Wed Nov 01 03:24:19 +0000 2017,16499
16899,119707,Your drivers having extremely awful body odour is an actual problem @Uber_Support,Wed Nov 01 04:08:27 +0000 2017,16898
16901,119708,"@115873 I've contacted you for a week about you saying my numbers In use.  Almost got raped. Waiting, calling, emailing.  Reimburse my cab",Wed Nov 01 03:58:50 +0000 2017,"16900,16902"
16904,119709,@Uber_Support No mail :),Wed Nov 01 04:14:39 +0000 2017,16906
16905,119709,@Uber_Support No courtesy to revert ? #UberMoments #uber,Wed Nov 01 03:59:42 +0000 2017,16903
16908,119710,Can you order reiki on uber eats? Asking for a friend,Wed Nov 01 03:02:34 +0000 2017,16907
16910,119711,@Uber_Support you don't say if drivers are receiving award wages.,Wed Nov 01 08:57:57 +0000 2017,16912
16911,119711,@115877 What are the delivery people bring paid?,Wed Nov 01 03:56:56 +0000 2017,16909
16916,119712,@115873 @Uber_Support your #Pool analytics are pathetic. #Poorproduct,Wed Nov 01 04:05:18 +0000 2017,16915
16919,119713,"@115873 
I had booked an uber but it was not in condition to go anywhere. I asked the driver to cancel the ride  but he is roaming around the city . He doesn't even bother to pickup my phone https://t.co/qRypzuHzQH",Wed Nov 01 03:50:49 +0000 2017,16918
16921,119714,@Uber_Support @119715 CAN YOU ANSWER MY MESSAGE,Wed Nov 01 03:59:40 +0000 2017,16920
16923,119715,"@Uber_Support IDK what in God's name is going on with your app that it has frozen on me n cxld my ride, rerouted me2-5 diff wrong addresses?",Wed Nov 01 03:35:06 +0000 2017,16922
16925,119716,"@Uber_Support  My uber app doesn't accept payment via PayTM, please fix this issue. https://t.co/fDRJv2z9bq",Wed Nov 01 03:45:36 +0000 2017,"16924,16926"
16928,119717,"@115873 Furious. You have let me down twice tonight with useless drivers leaving letting me, a women on her own down, incredibly disappointed.",Wed Nov 01 03:45:07 +0000 2017,16927
16931,119718,".@119720 this driver called as soon as he was booked to ask me where I was going. I told him I put it in the app. He then YELLED ""Where are you going?"" I repeated my answer and he hung up on me.  That was six minutes ago and he hasn't moved since. #waitinggame #IAD https://t.co/pMyyYZaWyo",Wed Nov 01 03:45:33 +0000 2017,16929
16933,119721,My Uber driver ran two ref lights and is listening to talk radio,Wed Nov 01 02:51:51 +0000 2017,16932
16935,119722,@Uber_Support I then see him ignoring my calls! I cancel ride &amp; I get charged £5! Unbelievable! I nearly missed my train to airport because of this! 2/2,Wed Nov 01 03:53:20 +0000 2017,16934
17269,119800,"After entering a destination&amp;getting a calculated fare,imagine my surprise when I was charged 100% MORE than that.Will never use @115873 again",Wed Nov 01 04:22:21 +0000 2017,17268
