tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
12620,Uber_Support,False,Tue Oct 31 17:52:41 +0000 2017,@118525 We're here to help! Please write in at https://t.co/FF2YGTGjuA and we'll be happy to look into it for you!,12619,12621.0
12622,Uber_Support,False,Wed Nov 01 01:34:19 +0000 2017,@118526 Here to help! Contact us here; https://t.co/NcKEnQDmxQ so we can take a closer look.,,12623.0
12624,Uber_Support,False,Wed Nov 01 01:34:13 +0000 2017,@118527 We take this very seriously. Please contact us via https://t.co/fS660rQ8NQ so we can follow up.,,12625.0
12626,Uber_Support,False,Wed Nov 01 01:31:47 +0000 2017,@118528 We're here to help! Send us a DM with your email address so we can connect.,,12627.0
12629,Uber_Support,False,Wed Nov 01 01:30:16 +0000 2017,@118529 Here to help. Send us a note at https://t.co/OWBkgXcbMl so our team can connect.,,12630.0
13227,Uber_Support,False,Wed Nov 01 01:56:54 +0000 2017,@118726 A member of our team will be in touch via in app support soon.,,13228.0
13230,Uber_Support,False,Wed Nov 01 01:58:19 +0000 2017,@118727 Here to help! Check out https://t.co/BjBRiTu5jM for more information.,,13231.0
13232,Uber_Support,False,Wed Nov 01 01:55:52 +0000 2017,@118728 Here to help! Send us a note at https://t.co/nNTmqKFfZd so our team can connect.,,13233.0
13234,Uber_Support,False,Wed Nov 01 01:50:46 +0000 2017,@118729 We're here to help. Can you please send us a DM with your email address so we can connect?,,13235.0
13592,Uber_Support,False,Wed Nov 01 02:11:09 +0000 2017,@118838 Here to help. Send us a note at https://t.co/dInR3racif so our team can connect.,,13593.0
13594,Uber_Support,False,Wed Nov 01 02:05:46 +0000 2017,"@118839 Happy to help, Lisa! Sign in and visit us at https://t.co/NO9xtGf78k so our team can jump in and help out.",13595,13596.0
13597,Uber_Support,False,Wed Nov 01 02:05:45 +0000 2017,@118840 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect.,,13598.0
13599,Uber_Support,False,Wed Nov 01 02:05:24 +0000 2017,@118841 We can take a look! Send us a note via https://t.co/fS660rQ8NQ so our team can get in touch.,13600,13601.0
13957,Uber_Support,False,Wed Nov 01 02:28:30 +0000 2017,@118937 We're here to help. Can you please send us a DM so we can connect?,,13958.0
13959,Uber_Support,False,Wed Nov 01 02:28:23 +0000 2017,@118938 We're sorry to hear about the trouble. Could you please DM us your account email and the details of your issue?,,13960.0
13961,Uber_Support,False,Wed Nov 01 02:26:42 +0000 2017,@118939 Here to help! Contact us here; https://t.co/oKhNTOteP5 so we can take a closer look.,,13962.0
13963,Uber_Support,False,Wed Nov 01 02:23:09 +0000 2017,@118940 Can you please provide additional details so we can follow up? Thanks!,13964,13965.0
13966,Uber_Support,False,Wed Nov 01 02:39:10 +0000 2017,@118940 Can you please DM us specific details of your concern so that we can properly follow up.,13967,13964.0
13968,Uber_Support,False,Wed Nov 01 02:52:49 +0000 2017,"@118940 To best address your concern, please visit https://t.co/z8NNR56eyf and 'Sign in to get help' to send us a note.",13969,13967.0
13970,Uber_Support,False,Wed Nov 01 02:22:15 +0000 2017,"@118941 Hi, Brittany. You can always share your referral code with friends so you can rack up free rides when they sign up!",13971,13972.0
13973,Uber_Support,False,Wed Nov 01 05:16:29 +0000 2017,@118941 Hello! Thanks for your patience. Please check your DM for our reply.,,13971.0
13974,Uber_Support,False,Wed Nov 01 02:21:39 +0000 2017,@118942 We apologize for the trouble! Send us a DM with your email address with additional details and we'll connect.,,13975.0
13976,Uber_Support,False,Wed Nov 01 02:18:49 +0000 2017,@118943 We're here to help. Can you please send us a DM  and more info so we can connect?,,13977.0
13978,Uber_Support,False,Wed Nov 01 02:18:37 +0000 2017,@118944 Here to help. Send us a note at https://t.co/jjOMGmmMC9 so our team can connect.,13979,13980.0
13982,Uber_Support,False,Wed Nov 01 22:43:27 +0000 2017,"@118944 Sorry to hear this, will you please DM us with your email address associated with your account and more details? We'll look into it.",,13979.0
13983,Uber_Support,False,Wed Nov 01 02:17:18 +0000 2017,@118945 Here to help. Send us a note at https://t.co/OWBkgXcbMl so our team can connect.,,13984.0
13985,Uber_Support,False,Wed Nov 01 02:16:39 +0000 2017,@118946 We're here to help! Send us a DM with your email address and more details so we can follow up.,,13986.0
13987,Uber_Support,False,Wed Nov 01 02:15:30 +0000 2017,@118947 We're sorry to hear this. Can you please send us a DM so we can look into this?,,13988.0
14338,Uber_Support,False,Wed Nov 01 02:44:18 +0000 2017,@119057 Here to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,,14339.0
14340,Uber_Support,False,Wed Nov 01 02:41:32 +0000 2017,@119058 Find out more info about Getting trip receipt here: https://t.co/mHNQLPUf5T,,14341.0
14342,Uber_Support,False,Wed Nov 01 02:40:36 +0000 2017,@119059 We're here to help! Send us a DM with your email address so we can connect.,,14343.0
14344,Uber_Support,False,Wed Nov 01 02:36:36 +0000 2017,@119060 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,,14345.0
14346,Uber_Support,False,Wed Nov 01 02:36:07 +0000 2017,@119061 Here to help. Send us a note at https://t.co/h840Iouehc so our team can connect.,,14347.0
14348,Uber_Support,False,Wed Nov 01 02:33:43 +0000 2017,@119062 We'll be happy to help! Send us a note  via https://t.co/h840Iouehc so our team can connect.,,14349.0
14350,Uber_Support,False,Wed Nov 01 02:33:30 +0000 2017,@119063 We're so sorry for the trouble. Send us a note via https://t.co/lqVgKo4ZO3 so we can assist.,,14351.0
14352,Uber_Support,False,Wed Nov 01 02:31:37 +0000 2017,@119064 Here to help. Send us a note at https://t.co/ZFaWy0Lkdu so our team can connect.,,14353.0
14355,Uber_Support,False,Wed Nov 01 02:30:55 +0000 2017,@119065 Here to help. Send us a note at https://t.co/aZ6Ktyb1LN so our team can connect.,,14356.0
14634,Uber_Support,False,Fri Dec 01 15:20:28 +0000 2017,@119136 We're here to help! Send us a DM with your email address so we can follow up.,,14635.0
14872,Uber_Support,False,Wed Nov 01 02:58:19 +0000 2017,@119220 Here to help! Send us a note here; https://t.co/dwDjAokZht and our team will be able to assist!,,14873.0
14874,Uber_Support,False,Wed Nov 01 02:56:37 +0000 2017,@119221 We're so sorry for the trouble. Send us a note via https://t.co/qLzKaGQcAg so we can assist.,,14875.0
14880,Uber_Support,False,Wed Nov 01 02:55:32 +0000 2017,@119222 We're here to help! Send us a DM with your account email address and we'll be in touch.,14881,14882.0
14883,Uber_Support,False,Wed Nov 01 03:44:15 +0000 2017,@119222 Our team has recently responded via email. Please reply there if you have additional questions!,14884,14881.0
14885,Uber_Support,False,Wed Nov 01 04:23:44 +0000 2017,@119222 Sorry to hear about the trouble! We're looking into this and a member of our team will follow up with you soon. Thanks for your patience.,,14884.0
14886,Uber_Support,False,Wed Nov 01 02:54:45 +0000 2017,@119223 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,,14887.0
14888,Uber_Support,False,Wed Nov 01 02:51:02 +0000 2017,"@119224 Here to help! Send us a note here, https://t.co/u3MyknJaaN and our team will follow up.",,14889.0
14890,Uber_Support,False,Wed Nov 01 02:48:48 +0000 2017,@118528 Our team is reviewing your email from __email__' and will be in touch. We appreciate your patience!,,12628.0
14891,Uber_Support,False,Wed Nov 01 02:48:11 +0000 2017,@119225 Here to help! Please send us a note at https://t.co/F7yFN7gC20 and we'll be happy to look into this for you.,,14892.0
14893,Uber_Support,False,Wed Nov 01 02:46:19 +0000 2017,"@119226 Here to help! Find out more about Amex, and send us a note here, https://t.co/sU5UkUGOmP and our team will follow up.",,14894.0
15265,Uber_Support,False,Wed Nov 01 03:27:17 +0000 2017,@119349 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,,15266.0
15324,Uber_Support,False,Wed Nov 01 03:12:39 +0000 2017,@119366 Sorry to hear about this! Send us a DM with your email address so we can connect.,15325,15326.0
15331,Uber_Support,False,Wed Nov 01 03:07:25 +0000 2017,@119367 We can take a look! Send us a note via https://t.co/QDn91HzZV0 so our team can get in touch.,,15332.0
15333,Uber_Support,False,Wed Nov 01 03:04:17 +0000 2017,@119368 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,,15334.0
15336,Uber_Support,False,Wed Nov 01 03:03:03 +0000 2017,@119369 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,,15337.0
15338,Uber_Support,False,Wed Nov 01 03:02:30 +0000 2017,@119370 Here to help. Send us a note at https://t.co/aZ6Ktyb1LN so our team can connect.,15339,15340.0
15343,Uber_Support,False,Wed Nov 01 03:00:20 +0000 2017,@119371 Best way to check is to view the estimated fare in your app. Find out more here:  https://t.co/QRLZIgZDSB.,,15344.0
16126,Uber_Support,False,Wed Nov 01 03:42:45 +0000 2017,@119064 So sorry to hear this. Please send us a DM with your email address so we can help.,,14354.0
16127,Uber_Support,False,Wed Nov 01 03:42:27 +0000 2017,@119537 We're here to help! Send us a DM with your email address and more details so we can follow up.,,16128.0
16129,Uber_Support,False,Wed Nov 01 03:42:22 +0000 2017,@119538 We're here to help! Send us a DM with your email address so we can follow up.,,16130.0
16131,Uber_Support,False,Mon Oct 30 15:43:12 +0000 2017,@119538 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,16130,16132.0
16133,Uber_Support,False,Wed Nov 01 03:41:00 +0000 2017,@119539 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,,16134.0
16135,Uber_Support,False,Wed Nov 01 03:40:40 +0000 2017,@119540 Here to help. Send us a note at https://t.co/RY2a0oDSbF our team can connect.,,16136.0
16137,Uber_Support,False,Wed Nov 01 03:40:39 +0000 2017,@119541 Sorry to hear about that! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect.,,16138.0
16139,Uber_Support,False,Wed Nov 01 03:39:19 +0000 2017,@119542 Here to help. Send us a note at https://t.co/RY2a0oDSbF so our team can connect.,,16140.0
16141,Uber_Support,False,Wed Nov 01 03:39:07 +0000 2017,@119543 We can take a look! Send us a note via https://t.co/fS660rQ8NQ so our team can get in touch.,,16142.0
16143,Uber_Support,False,Wed Nov 01 03:35:08 +0000 2017,@119544 Happy to help! Please reach out to https://t.co/FF2YGTGjuA so we can get in touch.,,16144.0
16145,Uber_Support,False,Wed Nov 01 03:34:15 +0000 2017,@119545 Here to help! Send us a note here https://t.co/R8Xm8aptls so we can further assist.,,16146.0
16147,Uber_Support,False,Wed Nov 01 03:33:02 +0000 2017,@119546 We're so sorry for the trouble. Send us a note via https://t.co/iOszeeHZhQ so we can assist.,16148,16149.0
16152,Uber_Support,False,Wed Nov 01 03:32:13 +0000 2017,@119547 We're here to help! Send us a DM with your email address and more details so we can follow up.,,16153.0
16154,Uber_Support,False,Wed Nov 01 03:30:58 +0000 2017,@119548 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,,16155.0
16480,Uber_Support,False,Wed Nov 01 03:58:25 +0000 2017,@119630 We can take a look! Send us a note via https://t.co/Md7v036OoC so our team can get in touch.,,16481.0
16482,Uber_Support,False,Wed Nov 01 03:58:20 +0000 2017,@119631 Here to help! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,16483,16484.0
16485,Uber_Support,False,Wed Nov 01 04:18:01 +0000 2017,@119631 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,,16483.0
16486,Uber_Support,False,Wed Nov 01 03:54:39 +0000 2017,@119632 Find out more info about downloading the app here: https://t.co/RDPoEKwuSG,16487,16488.0
16489,Uber_Support,False,Wed Nov 01 03:54:35 +0000 2017,@119633 We’re here to help! Send us a note via https://t.co/RY2a0oDSbF and we'll be in touch.,,16490.0
16491,Uber_Support,False,Wed Nov 01 03:54:08 +0000 2017,@119634 Here to help. Send us a note at https://t.co/EkibplQL1j so our team can connect.,,16492.0
16493,Uber_Support,False,Wed Nov 01 03:53:50 +0000 2017,@119635 We're here to assist. Please send us a DM of your email address so we can look into this with you.,,16494.0
16495,Uber_Support,False,Wed Nov 01 03:52:07 +0000 2017,@119636 Sorry to hear this was your experience. Contact us via https://t.co/Md7v036OoC so our team can connect.,,16496.0
16497,Uber_Support,False,Wed Nov 01 03:49:20 +0000 2017,@119637 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,,16498.0
16499,Uber_Support,False,Wed Nov 01 03:47:54 +0000 2017,@119638 We can definitely take a closer look! Contact us here: https://t.co/Md7v036OoC so we can help.,,16500.0
16898,Uber_Support,False,Wed Nov 01 04:14:16 +0000 2017,@119707 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.,,16899.0
16900,Uber_Support,False,Wed Nov 01 04:14:12 +0000 2017,"@119708 Here to help, Erica! We see your outreach and a member of our team will be following up to assist as soon as possible.",,16901.0
16903,Uber_Support,False,Wed Nov 01 04:12:50 +0000 2017,@119709 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,16904,16905.0
16906,Uber_Support,False,Wed Nov 01 04:45:30 +0000 2017,@119709 We've responded to you via DM.,,16904.0
16907,Uber_Support,False,Wed Nov 01 04:11:58 +0000 2017,@119710 Here to help! Send us a note at https://t.co/NcKEnQDmxQ so our team can connect.,,16908.0
16909,Uber_Support,False,Wed Nov 01 04:10:50 +0000 2017,"@119711 We deliver the food you want, from the restaurants you love, at Uber speed. Learn more at https://t.co/6rZp3XyWol",16910,16911.0
16912,Uber_Support,False,Wed Nov 01 09:37:27 +0000 2017,@119711 Happy to help answer your question! Sign in and visit us at https://t.co/wLKQOAMWCk so our team can follow up.,,16910.0
16915,Uber_Support,False,Wed Nov 01 04:10:31 +0000 2017,@119712 We'll be happy to take a closer look. Send us a note via https://t.co/QDn91HzZV0 so our team can connect.,,16916.0
16902,Uber_Support,False,Wed Nov 01 04:06:26 +0000 2017,@119708 We're here to help! Send us a DM with your email address so we can follow up.,16917,16901.0
16918,Uber_Support,False,Wed Nov 01 04:04:32 +0000 2017,@119713 Here to help! Please send us a note at https://t.co/e8HVorX5rh and we'll be happy to look into this for you.,,16919.0
16920,Uber_Support,False,Wed Nov 01 04:03:46 +0000 2017,@119714 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,,16921.0
16922,Uber_Support,False,Wed Nov 01 03:59:27 +0000 2017,"@119715 Sometimes the Uber system is faulty and your application may not be working properly. To troubleshoot, visit: https://t.co/zZ6Y806fuk",16921,16923.0
